namespace,schema_sha256,quiz_task_uuid,task_url,tua_uuid,article_batch_name,article_number,article_filename,article_sha256,article_text_length,destination,task_redundancy,taskrun_count,quiz_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,topic_name,question_label,question_text,answer_label,answer_content,answer_uuid,submitted_tua_uuid,answer_text,case_number,highlight_count,start_pos,end_pos,target_text
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q0,"Read the text immediately surrounding the bolded text, and identify the claim or argument that the bold text is supporting. (Drag the context slider, under the text display pane, to the right for more context.) Did you find the argument or claim the evidence in bold font is meant to support?",T1.Q0.A1,Yes,10131552-ed84-4b72-982b-7b378a38b217,955a9f28-14db-4d05-b3bf-014c68c1d382,Yes,1,1,2577,2699,looked at a large population of healthy people who had exposure to light during sleep. They were more overweight and obese
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q1,"Does the bold font present evidence for a relationship between two (or more) features or characteristics of people, objects, or events?",T1.Q1.A1,Yes,311fb239-a102-470c-b034-81976dbd3adc,22989e1b-cfbe-4402-8053-dd649cf60132,Yes,0,0,0,0,
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q2,Is the evidence for the relationship you’ve identified driven by data (i.e. numbers) as opposed to simply a story or anecdote?,T1.Q2.A2,Maybe,7eb062bd-0fa3-493b-8dd4-7a7952f0f640,84015aea-a127-4b36-9e40-ec626de01776,Maybe,1,1,2577,2699,looked at a large population of healthy people who had exposure to light during sleep. They were more overweight and obese
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q3,Were the data created by observing some sample group meant to represent some larger population?,T1.Q3.A1,Yes,dfa3a1f8-8042-486d-9e9e-3275cdddb54a,03de6a6d-bab0-4fd8-a41a-0333d04c9f51,Yes,1,1,2577,2699,looked at a large population of healthy people who had exposure to light during sleep. They were more overweight and obese
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q4,"Does the sample group (i.e. the entities observed) seem to accurately represent the larger group? (For example: 2000 randomly selected Americans is a good sample to represent 'All Americans', BUT 20 people from one neighborhood is not a good sample for representing ‘All Americans.’)",T1.Q4.A5,Not enough information,81540fc1-dd30-469c-ab77-d28aaf6f3e4f,36a6f0a2-74af-40c0-905c-f617cefdc38c,Not enough information,0,0,0,0,
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q5,"How likely is it that the evidence for the relationship was just a random blip? That is, if we got more data, how likely is it that we would see different results?",T1.Q5.A4,Somewhat unlikely,79c4fe8b-957a-42c3-9237-c5075d0ee7f6,5761e328-5477-4000-aa6d-5b18af5c18b5,Somewhat unlikely,0,0,0,0,
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q6,"Assuming that researchers are usually careful, how likely is it that the data or analysis are distorted?",T1.Q6.A4,Somewhat Unlikely,0a8c3fa6-abc8-44a3-a3bb-e6d7c5a26e65,92899d1a-c010-4f03-a234-3d7d7d20a467,Somewhat Unlikely,0,0,0,0,
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q7,"Does the evidence appearing in bold font result from an experiment? That is, was something changed (an “intervention” or “treatment”) to observe the effect?",T1.Q7.A1,"Yes, scientists intentionally made some intervention (X) to observe its effects (Y). (e.g. Some people were given a medicine (X) & its effect on their health (Y) was observed; or some people were showed a video (X) & its effects on their beliefs (Y) was observed; or, some beakers of water were mixed with a chemical (X) to see how the water's color (Y) was effected; etc.)",737b6d8f-2638-42a0-8ff8-1f4637b9c0f1,62026e5a-3460-4ffb-b1d6-71d03e057a54,"Yes, scientists intentionally made some intervention (X) to observe its effects (Y). (e.g. Some people were given a medicine (X) & its effect on their health (Y) was observed; or some people were showed a video (X) & its effects on their beliefs (Y) was observed; or, some beakers of water were mixed with a chemical (X) to see how the water's color (Y) was effected; etc.)",1,1,1491,1566,We showed your heart rate increases when you sleep in a moderately lit room
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q8,Which of the features of a randomized controlled experiment were present?,T1.Q8.A1,"‘Control Group’ – A portion of the experimental subjects (people, animals, beakers of water, etc.) did NOT experience the intervention/treatment.",2c1c8fc4-b86d-4a9d-a772-b6be47335ea0,1d765106-1fa3-4637-9967-80df903b3d43,"‘Control Group’ – A portion of the experimental subjects (people, animals, beakers of water, etc.) did NOT experience the intervention/treatment.",1,1,3377,3521,A significant proportion of individuals (up to 40%) sleep with a bedside lamp on or with a light on in the bedroom and/or keep the television on
Evidence2022_01_27,97ed360dcb5a98832e3382d04ca83a5e8eb0a895ed9cd03f339633d67e2cc05c,6677f0dd-5650-485b-9a98-92bd1fba65df,https://pe.goodlylabs.org/project/TrainingTask_Evidence/task/8466,409b9fdc-032d-4715-83ca-7484cdb0ade7,GS_Evidence_2022_04_12/closeblindssleepbetter_GS2022_06_22.txt,530712401,closeblindssleepbetter.txt,b5c66050e2aa1835700204c19feec3f09642f0799841943bae3b6ede1f0f10d9,4428,PYBOSSA,999,10,57bd995a-5b21-4639-b4d2-3ad9e0bea5b4,fe61e622-7cfa-4319-8663-fb8a184530a8,2022-07-06 09:07:15.221081,2022-07-06 09:19:15.700433,720.479352,Evidence Specialist,T1.Q9,Is the evidence in bold font meant to support a claim that one thing/event caused or causes some other thing/event? (We call this a 'causal claim'.),T1.Q9.A3,"Yes, this evidence is being used to support a causal claim.",1d891fc2-7d4f-4d07-a8ee-49c4b4399cbb,921c12cc-b364-4a91-88b7-72670e03ab9a,"Yes, this evidence is being used to support a causal claim.",0,0,0,0,
